Product URL,Product Name,Product Price,Rating,Number of reviews,Page Number,Manufacturer,ASIN
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjY5NzMxNjI2NzIzNzg0OjE3MjQyNDk1NjM6c3BfYXRmOjMwMDA3NDA4NjgyOTMzMjo6MDo6&url=%2FRed-Lemon-Plus-Travelling-1908%2Fdp%2FB082Y7TZ8Z%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGL6-Ux7-HGYwKrK2c_w0tOBPEyZDceG1HXuHVqeau-pdTfZpRJRTHxiUzkQcrfuTdG6zRxcJFF9LAArnY_2Kr0bgBn4i1-mPAZ7OQatt6I02TrbyosisnyXjTMq-ddnNi-UE6pyPP-T2R2mDGBxfZnzU.JBFFe-5lU44OqhaVS7-iaA1JbF-5niuWkpZyj5a_hFg%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1724249562%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"Red Lemon Titan Ultrafit Bange Series 15.6-inch Laptop Bags Backpacks for Men and Women 35L Outdoor and Camping 3in1 Office Bags,Travelling,Backpack (Without Bottle Holder), Black","₹3,849",4.4 out of 5 stars,929,1,‎TSpark,B082Y7TZ8Z
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjY5NzMxNjI2NzIzNzg0OjE3MjQyNDk1NjM6c3BfYXRmOjMwMDA3NDA4NjgyOTYzMjo6MDo6&url=%2FRed-Lemon-15-6-inch-Backpacks-Travelling%2Fdp%2FB08XPMY3P8%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGL6-Ux7-HGYwKrK2c_w0tOBPEyZDceG1HXuHVqeau-pdTfZpRJRTHxiUzkQcrfuTdG6zRxcJFF9LAArnY_2Kr0bgBn4i1-mPAZ7OQatt6I02TrbyosisnyXjTMq-ddnNi-UE6pyPP-T2R2mDGBxfZnzU.JBFFe-5lU44OqhaVS7-iaA1JbF-5niuWkpZyj5a_hFg%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1724249562%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,"Red Lemon Titan Ultrafit Bange Series 55L Capacity 15.6-inch Laptop Backpack for Men and Women Outdoor and Camping 3in1 Office Bags, Travel Travelling Hiking Day Backpack-Black","₹4,199",4.5 out of 5 stars,96,1,,
https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_3?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGL6-Ux7-HGYwKrK2c_w0tOBPEyZDceG1HXuHVqeau-pdTfZpRJRTHxiUzkQcrfuTdG6zRxcJFF9LAArnY_2Kr0bgBn4i1-mPAZ7OQatt6I02TrbyosisnyXjTMq-ddnNi-UE6pyPP-T2R2mDGBxfZnzU.JBFFe-5lU44OqhaVS7-iaA1JbF-5niuWkpZyj5a_hFg&dib_tag=se&keywords=bags&qid=1724249562&sprefix=ba%2Caps%2C283&sr=8-3,"Skybags Casual Backpack 28L, 2 Main Compartments, Bottle Pocket, Front Pocket, Padded Shoulder Strap",₹479,4.1 out of 5 stars,"12,834",1,,
https://www.amazon.in/Safari-Laptop-Backpack-Raincover-college/dp/B097JJ2CK6/ref=sr_1_4?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGL6-Ux7-HGYwKrK2c_w0tOBPEyZDceG1HXuHVqeau-pdTfZpRJRTHxiUzkQcrfuTdG6zRxcJFF9LAArnY_2Kr0bgBn4i1-mPAZ7OQatt6I02TrbyosisnyXjTMq-ddnNi-UE6pyPP-T2R2mDGBxfZnzU.JBFFe-5lU44OqhaVS7-iaA1JbF-5niuWkpZyj5a_hFg&dib_tag=se&keywords=bags&qid=1724249562&sprefix=ba%2Caps%2C283&sr=8-4,"Safari Omega spacious/large laptop backpack with Raincover, college bag, travel bag for men and women, Black, 30 Litre",₹699,3.9 out of 5 stars,"1,626",1,,
https://www.amazon.in/ACEPACK-Daypack-Compartment-Backpack-Daily/dp/B0D839K76N/ref=sr_1_5?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGL6-Ux7-HGYwKrK2c_w0tOBPEyZDceG1HXuHVqeau-pdTfZpRJRTHxiUzkQcrfuTdG6zRxcJFF9LAArnY_2Kr0bgBn4i1-mPAZ7OQatt6I02TrbyosisnyXjTMq-ddnNi-UE6pyPP-T2R2mDGBxfZnzU.JBFFe-5lU44OqhaVS7-iaA1JbF-5niuWkpZyj5a_hFg&dib_tag=se&keywords=bags&qid=1724249562&sprefix=ba%2Caps%2C283&sr=8-5,"ACEPACK Daypack Bag 2 Compartment Backpack for Daily Use - Library, Office, Outdoor Hiking",₹199,3.9 out of 5 stars,36,1,,
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_6?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGL6-Ux7-HGYwKrK2c_w0tOBPEyZDceG1HXuHVqeau-pdTfZpRJRTHxiUzkQcrfuTdG6zRxcJFF9LAArnY_2Kr0bgBn4i1-mPAZ7OQatt6I02TrbyosisnyXjTMq-ddnNi-UE6pyPP-T2R2mDGBxfZnzU.JBFFe-5lU44OqhaVS7-iaA1JbF-5niuWkpZyj5a_hFg&dib_tag=se&keywords=bags&qid=1724249562&sprefix=ba%2Caps%2C283&sr=8-6,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",₹799,4.4 out of 5 stars,"13,830",1,,
https://www.amazon.in/SAFARI-Ltrs-Casual-Backpack-DAYPACKNEO15CBSEB/dp/B07Q7CNPMV/ref=sr_1_7?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGL6-Ux7-HGYwKrK2c_w0tOBPEyZDceG1HXuHVqeau-pdTfZpRJRTHxiUzkQcrfuTdG6zRxcJFF9LAArnY_2Kr0bgBn4i1-mPAZ7OQatt6I02TrbyosisnyXjTMq-ddnNi-UE6pyPP-T2R2mDGBxfZnzU.JBFFe-5lU44OqhaVS7-iaA1JbF-5niuWkpZyj5a_hFg&dib_tag=se&keywords=bags&qid=1724249562&sprefix=ba%2Caps%2C283&sr=8-7,Safari Small Size 15 Ltrs Unisex Standard Backpack - Sea Blue,₹249,4.0 out of 5 stars,"23,101",1,,
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_8?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGL6-Ux7-HGYwKrK2c_w0tOBPEyZDceG1HXuHVqeau-pdTfZpRJRTHxiUzkQcrfuTdG6zRxcJFF9LAArnY_2Kr0bgBn4i1-mPAZ7OQatt6I02TrbyosisnyXjTMq-ddnNi-UE6pyPP-T2R2mDGBxfZnzU.JBFFe-5lU44OqhaVS7-iaA1JbF-5niuWkpZyj5a_hFg&dib_tag=se&keywords=bags&qid=1724249562&sprefix=ba%2Caps%2C283&sr=8-8,ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,₹499,3.9 out of 5 stars,"1,476",1,,
https://www.amazon.in/MEDLER-Aquiver-litres-Waterproof-Strolley/dp/B09V8BDX1N/ref=sr_1_9?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGL6-Ux7-HGYwKrK2c_w0tOBPEyZDceG1HXuHVqeau-pdTfZpRJRTHxiUzkQcrfuTdG6zRxcJFF9LAArnY_2Kr0bgBn4i1-mPAZ7OQatt6I02TrbyosisnyXjTMq-ddnNi-UE6pyPP-T2R2mDGBxfZnzU.JBFFe-5lU44OqhaVS7-iaA1JbF-5niuWkpZyj5a_hFg&dib_tag=se&keywords=bags&qid=1724249562&sprefix=ba%2Caps%2C283&sr=8-9,M MEDLER Aquiver Nylon 55 litres Waterproof Strolley Duffle Bag- 2 Wheels - Luggage Bag (Beige),₹499,3.4 out of 5 stars,384,1,,
https://www.amazon.in/Safari-Laptop-Backpack-Raincover-college/dp/B097JH4V5G/ref=sr_1_10?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGL6-Ux7-HGYwKrK2c_w0tOBPEyZDceG1HXuHVqeau-pdTfZpRJRTHxiUzkQcrfuTdG6zRxcJFF9LAArnY_2Kr0bgBn4i1-mPAZ7OQatt6I02TrbyosisnyXjTMq-ddnNi-UE6pyPP-T2R2mDGBxfZnzU.JBFFe-5lU44OqhaVS7-iaA1JbF-5niuWkpZyj5a_hFg&dib_tag=se&keywords=bags&qid=1724249562&sprefix=ba%2Caps%2C283&sr=8-10,"Safari Omega spacious/large laptop backpack with Raincover, college bag, travel bag for men and women, Teal, 30 Litre",₹679,4.0 out of 5 stars,968,1,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjY5NzMxNjI2NzIzNzg0OjE3MjQyNDk1NjM6c3BfbXRmOjMwMDI1NTczNDIyMjkzMjo6MDo6&url=%2FUrban-Jungle-Resistant-Top-Open-Microfibre%2Fdp%2FB0CYLTHB9Y%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGL6-Ux7-HGYwKrK2c_w0tOBPEyZDceG1HXuHVqeau-pdTfZpRJRTHxiUzkQcrfuTdG6zRxcJFF9LAArnY_2Kr0bgBn4i1-mPAZ7OQatt6I02TrbyosisnyXjTMq-ddnNi-UE6pyPP-T2R2mDGBxfZnzU.JBFFe-5lU44OqhaVS7-iaA1JbF-5niuWkpZyj5a_hFg%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1724249562%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Urban Jungle by Safari Zest Daypack 20 Liters Water Resistant, Top-Open, Padded, Premium Microfibre Laptop Backpack with Trolley Sleeve for Men and Women, White","₹4,495",3.5 out of 5 stars,2,1,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjY5NzMxNjI2NzIzNzg0OjE3MjQyNDk1NjM6c3BfbXRmOjMwMDI1NTczNDIyMzUzMjo6MDo6&url=%2FUrban-Jungle-Roll-Top-Resistant-Polyurethane%2Fdp%2FB0CYLTFWSV%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGL6-Ux7-HGYwKrK2c_w0tOBPEyZDceG1HXuHVqeau-pdTfZpRJRTHxiUzkQcrfuTdG6zRxcJFF9LAArnY_2Kr0bgBn4i1-mPAZ7OQatt6I02TrbyosisnyXjTMq-ddnNi-UE6pyPP-T2R2mDGBxfZnzU.JBFFe-5lU44OqhaVS7-iaA1JbF-5niuWkpZyj5a_hFg%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1724249562%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Urban Jungle by Safari Metro Roll-Top Backpack 15 Liters Water Resistant, Top-Open, Padded, Premium Polyurethane Laptop Backpack for Men and Women","₹2,495",4.2 out of 5 stars,15,1,,
https://www.amazon.in/AmazonBasics-Mini-Backpack-Outdoor-Metallic/dp/B0BRKH9LSW/ref=sr_1_13?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGL6-Ux7-HGYwKrK2c_w0tOBPEyZDceG1HXuHVqeau-pdTfZpRJRTHxiUzkQcrfuTdG6zRxcJFF9LAArnY_2Kr0bgBn4i1-mPAZ7OQatt6I02TrbyosisnyXjTMq-ddnNi-UE6pyPP-T2R2mDGBxfZnzU.JBFFe-5lU44OqhaVS7-iaA1JbF-5niuWkpZyj5a_hFg&dib_tag=se&keywords=bags&qid=1724249562&sprefix=ba%2Caps%2C283&sr=8-13,AmazonBasics - Mini Backpack for Outdoor Use (12 l) (Metallic Grey),₹279,3.7 out of 5 stars,"1,997",1,‎IRIS TECH,B0BRKH9LSW
https://www.amazon.in/Hilfiger-Joshua-Backpack-TH-JOSHUALAP01/dp/B07N8GRWTZ/ref=sr_1_14?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGL6-Ux7-HGYwKrK2c_w0tOBPEyZDceG1HXuHVqeau-pdTfZpRJRTHxiUzkQcrfuTdG6zRxcJFF9LAArnY_2Kr0bgBn4i1-mPAZ7OQatt6I02TrbyosisnyXjTMq-ddnNi-UE6pyPP-T2R2mDGBxfZnzU.JBFFe-5lU44OqhaVS7-iaA1JbF-5niuWkpZyj5a_hFg&dib_tag=se&keywords=bags&qid=1724249562&sprefix=ba%2Caps%2C283&sr=8-14,Tommy Hilfiger Joshua 21 Ltrs Black Laptop Backpack (TH/JOSHUALAP01),"₹1,759",4.3 out of 5 stars,"1,446",1,,
https://www.amazon.in/Lavie-Sport-Sprinter-Daypack-Compartment/dp/B0CZNRHM2N/ref=sr_1_15?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGL6-Ux7-HGYwKrK2c_w0tOBPEyZDceG1HXuHVqeau-pdTfZpRJRTHxiUzkQcrfuTdG6zRxcJFF9LAArnY_2Kr0bgBn4i1-mPAZ7OQatt6I02TrbyosisnyXjTMq-ddnNi-UE6pyPP-T2R2mDGBxfZnzU.JBFFe-5lU44OqhaVS7-iaA1JbF-5niuWkpZyj5a_hFg&dib_tag=se&keywords=bags&qid=1724249562&sprefix=ba%2Caps%2C283&sr=8-15,Lavie Sport 11 Litres Sprinter Daypack 1 Compartment Unisex Small Casual Bag For Boys & Girls,₹229,3.8 out of 5 stars,308,1,,
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758/ref=sr_1_16?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGL6-Ux7-HGYwKrK2c_w0tOBPEyZDceG1HXuHVqeau-pdTfZpRJRTHxiUzkQcrfuTdG6zRxcJFF9LAArnY_2Kr0bgBn4i1-mPAZ7OQatt6I02TrbyosisnyXjTMq-ddnNi-UE6pyPP-T2R2mDGBxfZnzU.JBFFe-5lU44OqhaVS7-iaA1JbF-5niuWkpZyj5a_hFg&dib_tag=se&keywords=bags&qid=1724249562&sprefix=ba%2Caps%2C283&sr=8-16,Gear Vintage2 28L Medium Faux Leather Water Resistant Anti Theft Laptop Backpack/Office Backpack for Men/Women (Tan),₹989,4.4 out of 5 stars,"13,142",1,,
https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B29F66W/ref=sr_1_17?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGL6-Ux7-HGYwKrK2c_w0tOBPEyZDceG1HXuHVqeau-pdTfZpRJRTHxiUzkQcrfuTdG6zRxcJFF9LAArnY_2Kr0bgBn4i1-mPAZ7OQatt6I02TrbyosisnyXjTMq-ddnNi-UE6pyPP-T2R2mDGBxfZnzU.JBFFe-5lU44OqhaVS7-iaA1JbF-5niuWkpZyj5a_hFg&dib_tag=se&keywords=bags&qid=1724249562&sprefix=ba%2Caps%2C283&sr=8-17,"Safari Casual backpacks 2 compartments, front pocket, bottle holder, School bags for boys & girls, College bag for women and men, Ideal for school, college, office & travel",₹639,3.8 out of 5 stars,"4,644",1,,
https://www.amazon.in/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3CG9FC/ref=sr_1_18?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGL6-Ux7-HGYwKrK2c_w0tOBPEyZDceG1HXuHVqeau-pdTfZpRJRTHxiUzkQcrfuTdG6zRxcJFF9LAArnY_2Kr0bgBn4i1-mPAZ7OQatt6I02TrbyosisnyXjTMq-ddnNi-UE6pyPP-T2R2mDGBxfZnzU.JBFFe-5lU44OqhaVS7-iaA1JbF-5niuWkpZyj5a_hFg&dib_tag=se&keywords=bags&qid=1724249562&sprefix=ba%2Caps%2C283&sr=8-18,ADISA Laptop Backpack 31 Ltrs,₹482,4.0 out of 5 stars,"6,477",1,,
https://www.amazon.in/BIGBERRY-Backpack-Multiple-Compartments-organiser/dp/B0CQRBBWP3/ref=sr_1_19?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGL6-Ux7-HGYwKrK2c_w0tOBPEyZDceG1HXuHVqeau-pdTfZpRJRTHxiUzkQcrfuTdG6zRxcJFF9LAArnY_2Kr0bgBn4i1-mPAZ7OQatt6I02TrbyosisnyXjTMq-ddnNi-UE6pyPP-T2R2mDGBxfZnzU.JBFFe-5lU44OqhaVS7-iaA1JbF-5niuWkpZyj5a_hFg&dib_tag=se&keywords=bags&qid=1724249562&sprefix=ba%2Caps%2C283&sr=8-19,BIGBERRY Newage Rodeo 28 Ltrs leatherite/faux leather Backpack with Multiple Compartments & organiser,₹899,4.1 out of 5 stars,203,1,,
https://www.amazon.in/Fargo-Leatherette-Black-Womens-Ladies/dp/B0D814GNXK/ref=sr_1_20?crid=2M096C61O4MLT&dib=eyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGL6-Ux7-HGYwKrK2c_w0tOBPEyZDceG1HXuHVqeau-pdTfZpRJRTHxiUzkQcrfuTdG6zRxcJFF9LAArnY_2Kr0bgBn4i1-mPAZ7OQatt6I02TrbyosisnyXjTMq-ddnNi-UE6pyPP-T2R2mDGBxfZnzU.JBFFe-5lU44OqhaVS7-iaA1JbF-5niuWkpZyj5a_hFg&dib_tag=se&keywords=bags&qid=1724249562&sprefix=ba%2Caps%2C283&sr=8-20,Fargo Leatherette Side Black Sling Bags For Women's Ladies,₹99,2.9 out of 5 stars,181,1,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjY5NzMxNjI2NzIzNzg0OjE3MjQyNDk1NjM6c3BfYnRmOjMwMDI1OTMzMTM1NTEzMjo6MDo6&url=%2FBANGE-Waterproof-Anti-Theft-Backpack-Charging%2Fdp%2FB08VJFFW41%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGL6-Ux7-HGYwKrK2c_w0tOBPEyZDceG1HXuHVqeau-pdTfZpRJRTHxiUzkQcrfuTdG6zRxcJFF9LAArnY_2Kr0bgBn4i1-mPAZ7OQatt6I02TrbyosisnyXjTMq-ddnNi-UE6pyPP-T2R2mDGBxfZnzU.JBFFe-5lU44OqhaVS7-iaA1JbF-5niuWkpZyj5a_hFg%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1724249562%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,BANGE Water Resistant Anti-Theft Unisex Travel Laptop Backpack with USB Charging and Password Number Lock (Black),"₹3,999",4.4 out of 5 stars,38,1,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjY5NzMxNjI2NzIzNzg0OjE3MjQyNDk1NjM6c3BfYnRmOjMwMDI1NTczNDIyMzczMjo6MDo6&url=%2FUrban-Jungle-Passenger-Resistant-Polyester%2Fdp%2FB0CYLXL4M8%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26dib%3DeyJ2IjoiMSJ9.De1OaHOEXBMgBhtW0zwASjL-3kvDuzbKYOMpXV-H9uuT0M97AvaIsYyatMj2QRjdM_FWNPFBkF0DvOIeLHwGL6-Ux7-HGYwKrK2c_w0tOBPEyZDceG1HXuHVqeau-pdTfZpRJRTHxiUzkQcrfuTdG6zRxcJFF9LAArnY_2Kr0bgBn4i1-mPAZ7OQatt6I02TrbyosisnyXjTMq-ddnNi-UE6pyPP-T2R2mDGBxfZnzU.JBFFe-5lU44OqhaVS7-iaA1JbF-5niuWkpZyj5a_hFg%26dib_tag%3Dse%26keywords%3Dbags%26qid%3D1724249562%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Urban Jungle by Safari Passenger Workpack 25 Liters Water Resistant, Padded, Premium Polyester Laptop Backpack","₹3,745",3.6 out of 5 stars,5,1,,
